Order_ID,Order_Item_ID,Order_Amount,Order_Category,Order_Status
ORD000534,OI000534,1109.11,Frozen Foods,Completed
ORD000535,OI000535,1240.27,Frozen Foods,Rejected
ORD000536,OI000536,933.94,Snacks,Rejected
ORD000537,OI000537,1462.19,Dairy,Cancelled
ORD000538,OI000538,1865.09,Frozen Foods,Completed
ORD000539,OI000539,2054.0,Frozen Foods,Completed
ORD000540,OI000540,1701.02,Dairy,Cancelled
ORD000541,OI000541,2130.62,Bakery,Completed
ORD000542,OI000542,1164.76,Snacks,Cancelled
ORD000543,OI000543,2345.24,Dairy,Completed
ORD000544,OI000544,1473.71,Personal Care,Rejected
ORD000545,OI000545,630.72,Bakery,Completed
ORD000546,OI000546,2496.43,Baby Care,Completed
ORD000547,OI000547,1379.07,Beverages,Completed
ORD000548,OI000548,360.72,Snacks,Completed
ORD000549,OI000549,427.24,Fruits & Vegetables,Completed
ORD000550,OI000550,1802.44,Baby Care,Rejected
ORD000551,OI000551,903.08,Household,Rejected
ORD000552,OI000552,1038.55,Personal Care,Completed
ORD000553,OI000553,1852.33,Groceries,Cancelled
ORD000554,OI000554,2286.27,Groceries,Completed
ORD000555,OI000555,1778.15,Dairy,Rejected
ORD000556,OI000556,2058.99,Household,Completed
ORD000557,OI000557,2440.42,Baby Care,Completed
ORD000558,OI000558,650.39,Snacks,Completed
ORD000559,OI000559,1373.57,Beverages,Completed
ORD000560,OI000560,1740.76,Beverages,Cancelled
ORD000561,OI000561,218.66,Bakery,Rejected
ORD000562,OI000562,2410.73,Beverages,Completed
ORD000563,OI000563,1673.69,Beverages,Completed
ORD000564,OI000564,2183.46,Baby Care,Cancelled
ORD000565,OI000565,226.77,Dairy,Completed
ORD000566,OI000566,1668.65,Fruits & Vegetables,Rejected
ORD000567,OI000567,1439.95,Beverages,Completed
ORD000568,OI000568,2370.31,Beverages,Rejected
ORD000569,OI000569,1462.24,Bakery,Rejected
ORD000570,OI000570,396.53,Frozen Foods,Completed
ORD000571,OI000571,1467.59,Snacks,Completed
ORD000572,OI000572,419.5,Frozen Foods,Completed
ORD000573,OI000573,1726.54,Personal Care,Cancelled
ORD000574,OI000574,1942.59,Snacks,Completed
ORD000575,OI000575,966.67,Fruits & Vegetables,Rejected
ORD000576,OI000576,996.59,Beverages,Rejected
ORD000577,OI000577,1260.13,Beverages,Cancelled
ORD000578,OI000578,1033.32,Dairy,Cancelled
ORD000579,OI000579,781.63,Frozen Foods,Rejected
ORD000580,OI000580,1292.54,Frozen Foods,Completed
ORD000581,OI000581,836.05,Bakery,Completed
ORD000582,OI000582,1131.73,Groceries,Completed
ORD000583,OI000583,1973.49,Frozen Foods,Rejected
ORD000584,OI000584,918.74,Beverages,Completed
ORD000585,OI000585,1926.8,Baby Care,Cancelled
ORD000586,OI000586,1353.49,Dairy,Completed
ORD000587,OI000587,735.83,Frozen Foods,Completed
ORD000588,OI000588,2141.08,Personal Care,Cancelled
ORD000589,OI000589,1561.53,Personal Care,Completed
ORD000590,OI000590,1764.57,Household,Rejected
ORD000591,OI000591,1189.53,Snacks,Completed
ORD000592,OI000592,759.47,Snacks,Completed
ORD000593,OI000593,1007.29,Bakery,Completed
ORD000594,OI000594,310.71,Fruits & Vegetables,Completed
ORD000595,OI000595,2122.57,Baby Care,Completed
ORD000596,OI000596,1529.55,Fruits & Vegetables,Rejected
ORD000597,OI000597,441.01,Fruits & Vegetables,Completed
ORD000598,OI000598,2070.32,Frozen Foods,Completed
ORD000599,OI000599,1000.49,Baby Care,Cancelled
ORD000600,OI000600,2213.51,Frozen Foods,Cancelled
ORD000601,OI000601,966.26,Frozen Foods,Rejected
ORD000602,OI000602,2320.95,Frozen Foods,Completed
ORD000603,OI000603,666.27,Personal Care,Cancelled
ORD000604,OI000604,101.38,Frozen Foods,Completed
ORD000605,OI000605,1354.23,Dairy,Completed
ORD000606,OI000606,2101.46,Dairy,Completed
ORD000607,OI000607,616.25,Frozen Foods,Completed
ORD000608,OI000608,1001.22,Groceries,Completed
ORD000609,OI000609,394.66,Personal Care,Completed
ORD000610,OI000610,363.37,Bakery,Completed
ORD000611,OI000611,638.63,Personal Care,Rejected
ORD000612,OI000612,119.16,Personal Care,Cancelled
ORD000613,OI000613,210.52,Fruits & Vegetables,Completed
ORD000614,OI000614,1580.97,Snacks,Rejected
ORD000615,OI000615,1588.82,Fruits & Vegetables,Cancelled
ORD000616,OI000616,1921.41,Bakery,Cancelled
ORD000617,OI000617,421.12,Snacks,Rejected
ORD000618,OI000618,2043.77,Personal Care,Completed
ORD000619,OI000619,570.08,Fruits & Vegetables,Completed
ORD000620,OI000620,1754.71,Bakery,Completed
ORD000621,OI000621,2434.39,Snacks,Completed
ORD000622,OI000622,1981.72,Household,Rejected
ORD000623,OI000623,1143.69,Bakery,Completed
ORD000624,OI000624,1049.81,Personal Care,Cancelled
ORD000625,OI000625,1688.17,Personal Care,Completed
ORD000626,OI000626,1314.95,Beverages,Completed
ORD000627,OI000627,2122.92,Dairy,Cancelled
ORD000628,OI000628,2239.27,Dairy,Cancelled
ORD000629,OI000629,1426.86,Dairy,Completed
ORD000630,OI000630,2180.54,Dairy,Completed
ORD000631,OI000631,496.06,Groceries,Completed
ORD000632,OI000632,476.72,Dairy,Completed
ORD000633,OI000633,137.31,Baby Care,Cancelled
ORD000634,OI000634,1061.6,Personal Care,Completed
ORD000635,OI000635,1017.05,Personal Care,Completed
ORD000636,OI000636,1536.59,Snacks,Completed
ORD000637,OI000637,1017.04,Frozen Foods,Rejected
ORD000638,OI000638,2096.95,Frozen Foods,Completed
ORD000639,OI000639,483.41,Groceries,Completed
ORD000640,OI000640,2377.81,Dairy,Completed
ORD000641,OI000641,946.54,Baby Care,Completed
ORD000642,OI000642,631.64,Bakery,Completed
ORD000643,OI000643,2061.05,Beverages,Completed
ORD000644,OI000644,1222.69,Fruits & Vegetables,Completed
ORD000645,OI000645,1846.78,Baby Care,Cancelled
ORD000646,OI000646,1044.16,Snacks,Completed
ORD000647,OI000647,1900.59,Groceries,Cancelled
ORD000648,OI000648,1049.76,Fruits & Vegetables,Completed
ORD000649,OI000649,1616.43,Fruits & Vegetables,Completed
ORD000650,OI000650,1259.16,Snacks,Completed
ORD000651,OI000651,1020.14,Snacks,Completed
ORD000652,OI000652,2258.87,Frozen Foods,Completed
ORD000653,OI000653,2227.17,Snacks,Completed
ORD000654,OI000654,2316.26,Groceries,Rejected
ORD000655,OI000655,1353.47,Personal Care,Completed
ORD000656,OI000656,1850.96,Frozen Foods,Cancelled
ORD000657,OI000657,1087.31,Beverages,Rejected
ORD000658,OI000658,480.76,Baby Care,Completed
ORD000659,OI000659,955.31,Personal Care,Completed
ORD000660,OI000660,922.32,Beverages,Completed
ORD000661,OI000661,1540.09,Frozen Foods,Completed
ORD000662,OI000662,2201.88,Baby Care,Completed
ORD000663,OI000663,2447.95,Fruits & Vegetables,Completed
ORD000664,OI000664,611.83,Dairy,Rejected
ORD000665,OI000665,1802.91,Bakery,Rejected
ORD000666,OI000666,474.95,Baby Care,Completed
ORD000667,OI000667,566.04,Frozen Foods,Completed
ORD000668,OI000668,2405.23,Household,Rejected
ORD000669,OI000669,236.09,Baby Care,Rejected
ORD000670,OI000670,452.77,Frozen Foods,Completed
ORD000671,OI000671,1644.98,Personal Care,Completed
ORD000672,OI000672,345.49,Personal Care,Completed
ORD000673,OI000673,2211.16,Frozen Foods,Rejected
ORD000674,OI000674,1575.89,Baby Care,Cancelled
ORD000675,OI000675,1339.73,Dairy,Rejected
ORD000676,OI000676,1092.89,Bakery,Completed
ORD000677,OI000677,1612.64,Dairy,Rejected
ORD000678,OI000678,1629.46,Personal Care,Completed
ORD000679,OI000679,1320.29,Household,Completed
ORD000680,OI000680,2297.38,Household,Rejected
ORD000681,OI000681,847.93,Snacks,Completed
ORD000682,OI000682,1277.88,Dairy,Completed
ORD000683,OI000683,910.11,Groceries,Cancelled
ORD000684,OI000684,382.13,Fruits & Vegetables,Rejected
ORD000685,OI000685,1048.58,Household,Rejected
ORD000686,OI000686,1100.73,Dairy,Cancelled
ORD000687,OI000687,807.52,Groceries,Completed
ORD000688,OI000688,1079.25,Personal Care,Completed
ORD000689,OI000689,675.51,Beverages,Completed
ORD000690,OI000690,1241.98,Beverages,Completed
ORD000691,OI000691,324.74,Dairy,Completed
ORD000692,OI000692,1657.7,Groceries,Completed
ORD000693,OI000693,1027.44, Snacks ,Completed
ORD000694,OI000694,378.44,Groceries,Completed
ORD000695,OI000695,1716.9,Household,Completed
ORD000696,OI000696,264.8,Personal Care,Cancelled
ORD000697,OI000697,540.24,Groceries,Cancelled
ORD000698,OI000698,406.46,Groceries,Completed
ORD000699,OI000699,531.43,Fruits & Vegetables,Completed
ORD000700,OI000700,730.3,Bakery,Rejected
ORD000701,OI000701,404.35,Personal Care,Cancelled
ORD000702,OI000702,1957.0,Baby Care,Completed
ORD000703,OI000703,324.88,Fruits & Vegetables,Completed
ORD000704,OI000704,2429.17,Baby Care,Completed
ORD000705,OI000705,1257.57,Snacks,Completed
ORD000706,OI000706,990.09,Fruits & Vegetables,Completed
ORD000707,OI000707,2190.48,Household,Completed
ORD000708,OI000708,903.42,Dairy,Rejected
ORD000709,OI000709,1423.98,Personal Care,Completed
ORD000710,OI000710,1375.2,Frozen Foods,Completed
ORD000711,OI000711,2057.17,Snacks,Rejected
ORD000712,OI000712,716.84,Snacks,Completed
ORD000713,OI000713,2294.73,Bakery,Completed
ORD000714,OI000714,431.1,Beverages,Completed
ORD000715,OI000715,873.79,Bakery,Completed
ORD000716,OI000716,1473.23,Baby Care,Rejected
ORD000717,OI000717,1194.59,Baby Care,Completed
ORD000718,OI000718,1199.36,Dairy,Completed
ORD000719,OI000719,235.97,Beverages,Completed
ORD000720,OI000720,1398.31,Groceries,Rejected
ORD000721,OI000721,1061.0,Bakery,Completed
ORD000722,OI000722,2022.39,Dairy,Completed
ORD000723,OI000723,1575.02,Personal Care,Completed
ORD000724,OI000724,1913.74,Baby Care,Completed
ORD000725,OI000725,1226.17,Snacks,Completed
ORD000726,OI000726,1368.89,Bakery,Cancelled
ORD000727,OI000727,951.87,Fruits & Vegetables,Cancelled
ORD000728,OI000728,2157.05,Beverages,Rejected
ORD000729,OI000729,2219.87,Fruits & Vegetables,Cancelled
ORD000730,OI000730,1826.08,Snacks,Rejected
ORD000731,OI000731,613.52,Groceries,Completed
ORD000732,OI000732,873.57,Frozen Foods,Completed
ORD000733,OI000733,1491.38,Snacks,Completed
ORD000734,OI000734,1909.24,Dairy,Completed
ORD000735,OI000735,1703.11,Groceries,Completed
ORD000736,OI000736,1603.97,Baby Care,Completed
ORD000737,OI000737,1324.42,Beverages,Completed
ORD000738,OI000738,1476.36,Baby Care,Cancelled
ORD000739,OI000739,1636.69,Bakery,Completed
ORD000740,OI000740,328.82,Household,Completed
ORD000741,OI000741,1025.46,Personal Care,Completed
ORD000742,OI000742,2043.42,Dairy,Completed
ORD000743,OI000743,2207.43,Dairy,Completed
ORD000744,OI000744,2373.98,Snacks,Completed
ORD000745,OI000745,946.39,Beverages,Completed
ORD000746,OI000746,1173.49,Groceries,Completed
ORD000747,OI000747,261.17,Beverages,Completed
ORD000748,OI000748,2251.07,Bakery,Completed
ORD000749,OI000749,2274.5,Groceries,Completed
ORD000750,OI000750,497.92,Snacks,Completed
ORD000751,OI000751,569.21,Beverages,Completed
ORD000752,OI000752,260.42,Frozen Foods,Completed
ORD000753,OI000753,992.27,Dairy,Completed
ORD000754,OI000754,2442.21,Fruits & Vegetables,Completed
ORD000755,OI000755,220.58,Personal Care,Completed
ORD000756,OI000756,2317.86,Personal Care,Completed
ORD000757,OI000757,2202.44,Snacks,Cancelled
ORD000758,OI000758,837.0,Personal Care,Rejected
ORD000759,OI000759,2389.06,Personal Care,Cancelled
ORD000760,OI000760,1469.64,Household,Cancelled
ORD000761,OI000761,1334.98,Beverages,Completed
ORD000762,OI000762,1387.48,Groceries,Completed
ORD000763,OI000763,1933.24,Beverages,Completed
ORD000764,OI000764,2302.48,Frozen Foods,Completed
ORD000765,OI000765,1728.01,Groceries,Cancelled
ORD000766,OI000766,247.66,Snacks,Cancelled
ORD000767,OI000767,1402.94,Dairy,Rejected
ORD000768,OI000768,354.89,Fruits & Vegetables,Rejected
ORD000769,OI000769,1523.91,Personal Care,Completed
ORD000770,OI000770,937.53,Household,Completed
ORD000771,OI000771,1149.95,Groceries,Completed
ORD000772,OI000772,1738.74,Baby Care,Completed
ORD000773,OI000773,818.51,Frozen Foods,Completed
ORD000774,OI000774,845.82,Fruits & Vegetables,Completed
ORD000775,OI000775,2017.91,Snacks,Completed
ORD000776,OI000776,1988.44,Bakery,Cancelled
ORD000777,OI000777,1018.19,Baby Care,Completed
ORD000778,OI000778,1431.37,Baby Care,Completed
ORD000779,OI000779,1192.79,Snacks,Completed
ORD000780,OI000780,2003.23,Frozen Foods,Completed
ORD000781,OI000781,1606.41,Baby Care,Completed
ORD000782,OI000782,1472.14,Snacks,Completed
ORD000783,OI000783,2193.41,Frozen Foods,Completed
ORD000784,OI000784,699.84,Personal Care,Cancelled
ORD000785,OI000785,2163.37,Dairy,Cancelled
ORD000786,OI000786,234.67,Frozen Foods,Cancelled
ORD000787,OI000787,626.78,Baby Care,Completed
ORD000788,OI000788,387.73,Personal Care,Rejected
ORD000789,OI000789,377.12,Snacks,Rejected
ORD000790,OI000790,410.09,Dairy,Completed
ORD000791,OI000791,1211.71,Baby Care,Completed
ORD000792,OI000792,1927.92,Personal Care,Completed
ORD000793,OI000793,1809.24,Baby Care,Completed
ORD000794,OI000794,1988.07,Personal Care,Rejected
ORD000795,OI000795,1498.73,Personal Care,Rejected
ORD000796,OI000796,1432.77,Dairy,Completed
ORD000797,OI000797,1964.72,Groceries,Rejected
ORD000798,OI000798,1741.51,Frozen Foods,Completed
ORD000799,OI000799,1454.84,Household,Completed
ORD000800,OI000800,1767.8,Household,Completed
ORD000801,OI000801,1699.64,Frozen Foods,Completed
ORD000802,OI000802,1050.31,Frozen Foods,Completed
ORD000803,OI000803,1885.93,Snacks,Completed
ORD000804,OI000804,1397.48,Household,Cancelled
ORD000805,OI000805,1341.19,Snacks,Completed
ORD000806,OI000806,1225.87,Baby Care,Completed
ORD000807,OI000807,1421.84,Dairy,Completed
ORD000808,OI000808,2356.08,Beverages,Rejected
ORD000809,OI000809,1772.12,Dairy,Rejected
ORD000810,OI000810,1688.36,Household,Rejected
ORD000811,OI000811,1875.19,Bakery,Completed
ORD000812,OI000812,1850.35,Household,Completed
ORD000813,OI000813,722.6,Bakery,Rejected
ORD000814,OI000814,875.74,Beverages,Rejected
ORD000815,OI000815,1896.5,Dairy,Rejected
ORD000816,OI000816,218.37,Fruits & Vegetables,Completed
ORD000817,OI000817,670.63,Frozen Foods,Completed
ORD000818,OI000818,2338.28,Baby Care,Completed
ORD000819,OI000819,1528.21,Frozen Foods,Rejected
ORD000820,OI000820,1021.26,Snacks,Completed
ORD000821,OI000821,353.82,Bakery,Completed
ORD000822,OI000822,721.4,Personal Care,Rejected
ORD000823,OI000823,824.98,Groceries,Rejected
ORD000824,OI000824,2440.25,Dairy,Completed
ORD000825,OI000825,2303.97,Personal Care,Completed
ORD000826,OI000826,1421.79,Fruits & Vegetables,Cancelled
ORD000827,OI000827,1362.46,Dairy,Completed
ORD000828,OI000828,433.46,Personal Care,Completed
ORD000829,OI000829,1074.14,Household,Cancelled
ORD000830,OI000830,1869.85,Beverages,Completed
ORD000831,OI000831,283.47,Household,Completed
ORD000832,OI000832,511.13,Household,Completed
ORD000833,OI000833,1397.54,Baby Care,Completed
ORD000834,OI000834,1532.41,Baby Care,Completed
ORD000835,OI000835,2183.37,Personal Care,Rejected
ORD000836,OI000836,728.95,Beverages,Cancelled
ORD000837,OI000837,2490.65,Household,Completed
ORD000838,OI000838,1407.43,Dairy,Completed
ORD000839,OI000839,971.9,Personal Care,Completed
ORD000840,OI000840,166.9,Groceries,Completed
ORD000841,OI000841,286.01,Snacks,Completed
ORD000842,OI000842,1612.65,Frozen Foods,Rejected
ORD000843,OI000843,2099.7,Baby Care,Completed
ORD000844,OI000844,1060.82,Frozen Foods,Completed
ORD000845,OI000845,1640.66,Baby Care,Completed
ORD000846,OI000846,1281.76,Snacks,Rejected
ORD000847,OI000847,953.3,Household,Cancelled
ORD000848,OI000848,2229.66,Personal Care,Completed
ORD000849,OI000849,231.38,Household,Completed
ORD000850,OI000850,1106.07,Frozen Foods,Completed
ORD000851,OI000851,1234.07,Frozen Foods,Completed
ORD000852,OI000852,2440.63,Bakery,Cancelled
ORD000853,OI000853,2240.52,Dairy,Completed
ORD000854,OI000854,1221.45,Groceries,Completed
ORD000855,OI000855,819.74,Beverages,Completed
ORD000856,OI000856,331.96,Snacks,Rejected
ORD000857,OI000857,621.05,Baby Care,Completed
ORD000858,OI000858,232.87,Baby Care,Completed
ORD000859,OI000859,1202.53,Bakery,Completed
ORD000860,OI000860,225.88,Bakery,Cancelled
ORD000861,OI000861,1854.11,Snacks,Rejected
ORD000862,OI000862,239.68,Fruits & Vegetables,Completed
ORD000863,OI000863,1860.26,Snacks,Rejected
ORD000864,OI000864,1725.46,Frozen Foods,Completed
ORD000865,OI000865,896.33,Bakery,Completed
ORD000866,OI000866,1746.63,Groceries,Completed
ORD000867,OI000867,1247.78,Frozen Foods,Completed
ORD000868,OI000868,2406.03,Baby Care,Completed
ORD000869,OI000869,483.8,Bakery,Rejected
ORD000870,OI000870,1291.78,Bakery,Completed
ORD000871,OI000871,1121.86,Beverages,Completed
ORD000872,OI000872,1560.77,Baby Care,Completed
ORD000873,OI000873,2249.38,Baby Care,Completed
ORD000874,OI000874,731.28,Bakery,Completed
ORD000875,OI000875,255.69,Personal Care,Cancelled
ORD000876,OI000876,1431.77,Beverages,Completed
ORD000877,OI000877,1764.16,Beverages,Completed
ORD000878,OI000878,1548.2,Household,Rejected
ORD000879,OI000879,1747.53,Beverages,Completed
ORD000880,OI000880,255.81,Personal Care,Completed
ORD000881,OI000881,1253.6,Household,Rejected
ORD000882,OI000882,720.32,Bakery,Completed
ORD000883,OI000883,1583.78,Personal Care,Completed
ORD000884,OI000884,2390.19,Beverages,Cancelled
ORD000885,OI000885,889.53,Dairy,Cancelled
ORD000886,OI000886,741.83,Personal Care,Completed
ORD000887,OI000887,262.39,Personal Care,Completed
ORD000888,OI000888,715.38,Beverages,Completed
ORD000889,OI000889,2128.97,Beverages,Cancelled
ORD000890,OI000890,2069.03,Personal Care,Cancelled
ORD000891,OI000891,403.39,Beverages,Cancelled
ORD000892,OI000892,1147.84,Frozen Foods,Rejected
ORD000893,OI000893,1871.3,Beverages,Completed
ORD000894,OI000894,1877.88,Frozen Foods,Rejected
ORD000895,OI000895,2419.85,Frozen Foods,Completed
ORD000896,OI000896,1546.86,Baby Care,Cancelled
ORD000897,OI000897,1447.55,Household,Cancelled
ORD000898,OI000898,1330.34,Household,Cancelled
ORD000899,OI000899,1331.15,Baby Care,Rejected
ORD000900,OI000900,2248.52,Groceries,Rejected
ORD000901,OI000901,939.0,Baby Care,Completed
ORD000902,OI000902,738.6,Bakery,Completed
ORD000903,OI000903,214.4,Frozen Foods,Completed
ORD000904,OI000904,863.44,Frozen Foods,Completed
ORD000905,OI000905,2060.21,Dairy,Completed
ORD000906,OI000906,427.01,Frozen Foods,Completed
ORD000907,OI000907,2180.77,Household,Completed
ORD000908,OI000908,1019.11,Snacks,Completed
ORD000909,OI000909,2388.38,Frozen Foods,Cancelled
ORD000910,OI000910,1884.6,Household,Completed
ORD000911,OI000911,1752.36,Fruits & Vegetables,Completed
ORD000912,OI000912,1131.97,Snacks,Completed
ORD000913,OI000913,1877.41,Snacks,Completed
ORD000914,OI000914,-204.31,Personal Care,Completed
ORD000915,OI000915,1992.49,Personal Care,Completed
ORD000916,OI000916,-2427.8,Baby Care,Rejected
ORD000917,OI000917,1270.95,Beverages,Completed
ORD000918,OI000918,1469.3,Fruits & Vegetables,Completed
ORD000919,OI000919,2030.18,Bakery,Completed
ORD000920,OI000920,780.53,Household,Completed
ORD000921,OI000921,1774.42,Household,Completed
ORD000922,OI000922,2073.42,Household,Cancelled
ORD000923,OI000923,756.02,Fruits & Vegetables,Completed
ORD000924,OI000924,1688.35,Dairy,Cancelled
ORD000925,OI000925,1956.45,Personal Care,Completed
ORD000926,OI000926,555.99,Baby Care,Cancelled
ORD000927,OI000927,2113.23,Bakery,Rejected
ORD000928,OI000928,2097.88,Dairy,Cancelled
ORD000929,OI000929,590.58,Beverages,Completed
ORD000930,OI000930,1255.01,Baby Care,Rejected
ORD000931,OI000931,1952.47,Baby Care,Completed
ORD000932,OI000932,1170.84,Bakery,Completed
ORD000933,OI000933,2083.4,Dairy,Cancelled
ORD000934,OI000934,902.75,Fruits & Vegetables,Completed
ORD000935,OI000935,2128.6,Groceries,Completed
ORD000936,OI000936,935.75,Baby Care,Completed
ORD000937,OI000937,1041.17,Snacks,Completed
ORD000938,OI000938,1794.92,Bakery,Completed
ORD000939,OI000939,874.57,Personal Care,Completed
ORD000940,OI000940,1443.31,Fruits & Vegetables,Completed
ORD000941,OI000941,365.7,Personal Care,Completed
ORD000942,OI000942,485.48,Baby Care,Completed
ORD000943,OI000943,1998.88,Groceries,Cancelled
ORD000944,OI000944,2426.98,Frozen Foods,Completed
ORD000945,OI000945,1274.52,Personal Care,Completed
ORD000946,OI000946,413.51,Personal Care,Completed
ORD000947,OI000947,1348.6,Beverages,Rejected
ORD000948,OI000948,2383.93,Beverages,Completed
ORD000949,OI000949,2280.4,Baby Care,Completed
ORD000950,OI000950,1736.91,Frozen Foods,Completed
ORD000951,OI000951,2366.71,Baby Care,Cancelled
ORD000952,OI000952,1492.69,Fruits & Vegetables,Completed
ORD000953,OI000953,102.87,Household,Rejected
ORD000954,OI000954,2281.06,Fruits & Vegetables,Rejected
